position,mlu,style,tempo,performer,division,division_follower,division_bigram,pattern,follower,bigram
5,line,-,MEDIUM UP,Clifford Brown,2,6,[2|6],11,011110,[11|011110]
6,line,-,MEDIUM UP,Clifford Brown,6,4,[6|4],011110,0111,[011110|0111]
7,line,-,MEDIUM UP,Clifford Brown,4,4,[4|4],0111,1110,[0111|1110]
8,line,-,MEDIUM UP,Clifford Brown,4,3,[4|3],1110,111,[1110|111]
9,line,-,MEDIUM UP,Clifford Brown,3,2,[3|2],111,11,[111|11]
10,line,-,MEDIUM UP,Clifford Brown,2,2,[2|2],11,11,[11|11]
11,line,-,MEDIUM UP,Clifford Brown,2,0,[2|0],11,0,[11|0]
1,line,-,UP,Warne Marsh,2,2,[2|2],11,11,[11|11]
2,line,-,UP,Warne Marsh,2,2,[2|2],11,11,[11|11]
3,line,-,UP,Warne Marsh,2,2,[2|2],11,11,[11|11]
4,line,-,UP,Warne Marsh,2,2,[2|2],11,11,[11|11]
5,line,-,UP,Warne Marsh,2,1,[2|1],11,1,[11|1]
6,line,-,UP,Warne Marsh,1,1,[1|1],1,1,[1|1]
7,line,-,UP,Warne Marsh,1,4,[1|4],1,1001,[1|1001]
8,line,-,UP,Warne Marsh,4,2,[4|2],1001,11,[1001|11]
9,line,-,UP,Warne Marsh,2,2,[2|2],11,01,[11|01]
10,line,-,UP,Warne Marsh,2,2,[2|2],01,01,[01|01]
11,line,-,UP,Warne Marsh,2,2,[2|2],01,11,[01|11]
12,line,-,UP,Warne Marsh,2,2,[2|2],11,11,[11|11]
13,line,-,UP,Warne Marsh,2,2,[2|2],11,11,[11|11]
14,line,-,UP,Warne Marsh,2,2,[2|2],11,11,[11|11]
15,line,-,UP,Warne Marsh,2,2,[2|2],11,11,[11|11]
16,line,-,UP,Warne Marsh,2,2,[2|2],11,11,[11|11]
17,line,-,UP,Warne Marsh,2,2,[2|2],11,11,[11|11]
18,line,-,UP,Warne Marsh,2,1,[2|1],11,1,[11|1]
19,line,-,UP,Warne Marsh,1,2,[1|2],1,11,[1|11]
20,line,-,UP,Warne Marsh,2,2,[2|2],11,11,[11|11]
21,line,-,UP,Warne Marsh,2,1,[2|1],11,1,[11|1]
22,line,-,UP,Warne Marsh,1,4,[1|4],1,1011,[1|1011]
23,line,-,UP,Warne Marsh,4,3,[4|3],1011,111,[1011|111]
24,line,-,UP,Warne Marsh,3,2,[3|2],111,11,[111|11]
25,line,-,UP,Warne Marsh,2,3,[2|3],11,011,[11|011]
26,line,-,UP,Warne Marsh,3,2,[3|2],011,11,[011|11]
27,line,-,UP,Warne Marsh,2,2,[2|2],11,11,[11|11]
28,line,-,UP,Warne Marsh,2,2,[2|2],11,01,[11|01]
29,line,-,UP,Warne Marsh,2,2,[2|2],01,11,[01|11]
30,line,-,UP,Warne Marsh,2,0,[2|0],11,0,[11|0]
1,lick,-,MEDIUM,Lee Konitz,4,4,[4|4],0011,1111,[0011|1111]
2,lick,-,MEDIUM,Lee Konitz,4,4,[4|4],1111,1001,[1111|1001]
3,lick,-,MEDIUM,Lee Konitz,4,4,[4|4],1001,1111,[1001|1111]
4,lick,-,MEDIUM,Lee Konitz,4,2,[4|2],1111,11,[1111|11]
5,lick,-,MEDIUM,Lee Konitz,2,4,[2|4],11,1001,[11|1001]
6,lick,-,MEDIUM,Lee Konitz,4,2,[4|2],1001,11,[1001|11]
7,lick,-,MEDIUM,Lee Konitz,2,2,[2|2],11,11,[11|11]
8,lick,-,MEDIUM,Lee Konitz,2,4,[2|4],11,0001,[11|0001]
9,lick,-,MEDIUM,Lee Konitz,4,5,[4|5],0001,10111,[0001|10111]
10,lick,-,MEDIUM,Lee Konitz,5,6,[5|6],10111,010111,[10111|010111]
11,lick,-,MEDIUM,Lee Konitz,6,0,[6|0],010111,0,[010111|0]
1,line,-,MEDIUM,Bob Berg,3,5,[3|5],011,01111,[011|01111]
2,line,-,MEDIUM,Bob Berg,5,4,[5|4],01111,0111,[01111|0111]
3,line,-,MEDIUM,Bob Berg,4,6,[4|6],0111,101001,[0111|101001]
4,line,-,MEDIUM,Bob Berg,6,3,[6|3],101001,011,[101001|011]
5,line,-,MEDIUM,Bob Berg,3,4,[3|4],011,1111,[011|1111]
6,line,-,MEDIUM,Bob Berg,4,5,[4|5],1111,11111,[1111|11111]
7,line,-,MEDIUM,Bob Berg,5,4,[5|4],11111,0001,[11111|0001]
8,line,-,MEDIUM,Bob Berg,4,5,[4|5],0001,11111,[0001|11111]
9,line,-,MEDIUM,Bob Berg,5,6,[5|6],11111,111011,[11111|111011]
10,line,-,MEDIUM,Bob Berg,6,6,[6|6],111011,000111,[111011|000111]
11,line,-,MEDIUM,Bob Berg,6,6,[6|6],000111,101111,[000111|101111]
12,line,-,MEDIUM,Bob Berg,6,0,[6|0],101111,0,[101111|0]
1,line,-,MEDIUM UP,John Coltrane,4,4,[4|4],1110,1111,[1110|1111]
2,line,-,MEDIUM UP,John Coltrane,4,4,[4|4],1111,1111,[1111|1111]
3,line,-,MEDIUM UP,John Coltrane,4,6,[4|6],1111,011011,[1111|011011]
4,line,-,MEDIUM UP,John Coltrane,6,0,[6|0],011011,0,[011011|0]
1,lick,-,UP,Miles Davis,2,2,[2|2],11,11,[11|11]
2,lick,-,UP,Miles Davis,2,2,[2|2],11,11,[11|11]
3,lick,-,UP,Miles Davis,2,2,[2|2],11,11,[11|11]
4,lick,-,UP,Miles Davis,2,4,[2|4],11,0011,[11|0011]
5,lick,-,UP,Miles Davis,4,4,[4|4],0011,1001,[0011|1001]
6,lick,-,UP,Miles Davis,4,0,[4|0],1001,0,[1001|0]
1,lick,-,MEDIUM UP,Cannonball Adderley,1,4,[1|4],1,1111,[1|1111]
2,lick,-,MEDIUM UP,Cannonball Adderley,4,4,[4|4],1111,1101,[1111|1101]
3,lick,-,MEDIUM UP,Cannonball Adderley,4,4,[4|4],1101,1001,[1101|1001]
4,lick,-,MEDIUM UP,Cannonball Adderley,4,2,[4|2],1001,01,[1001|01]
5,lick,-,MEDIUM UP,Cannonball Adderley,2,2,[2|2],01,11,[01|11]
6,lick,-,MEDIUM UP,Cannonball Adderley,2,2,[2|2],11,01,[11|01]
7,lick,-,MEDIUM UP,Cannonball Adderley,2,3,[2|3],01,111,[01|111]
8,lick,-,MEDIUM UP,Cannonball Adderley,3,4,[3|4],111,1001,[111|1001]
9,lick,-,MEDIUM UP,Cannonball Adderley,4,2,[4|2],1001,11,[1001|11]
10,lick,-,MEDIUM UP,Cannonball Adderley,2,3,[2|3],11,111,[11|111]
11,lick,-,MEDIUM UP,Cannonball Adderley,3,2,[3|2],111,11,[111|11]
12,lick,-,MEDIUM UP,Cannonball Adderley,2,3,[2|3],11,111,[11|111]
13,lick,-,MEDIUM UP,Cannonball Adderley,3,2,[3|2],111,11,[111|11]
14,lick,-,MEDIUM UP,Cannonball Adderley,2,2,[2|2],11,11,[11|11]
15,lick,-,MEDIUM UP,Cannonball Adderley,2,1,[2|1],11,1,[11|1]
16,lick,-,MEDIUM UP,Cannonball Adderley,1,2,[1|2],1,01,[1|01]
17,lick,-,MEDIUM UP,Cannonball Adderley,2,0,[2|0],01,0,[01|0]
1,lick,-,UP,Steve Lacy,1,1,[1|1],1,1,[1|1]
2,lick,-,UP,Steve Lacy,1,0,[1|0],1,0,[1|0]
1,line,-,UP,Herbie Hancock,2,2,[2|2],11,01,[11|01]
2,line,-,UP,Herbie Hancock,2,3,[2|3],01,011,[01|011]
3,line,-,UP,Herbie Hancock,3,2,[3|2],011,11,[011|11]
4,line,-,UP,Herbie Hancock,2,2,[2|2],11,11,[11|11]
5,line,-,UP,Herbie Hancock,2,3,[2|3],11,111,[11|111]
6,line,-,UP,Herbie Hancock,3,3,[3|3],111,011,[111|011]
7,line,-,UP,Herbie Hancock,3,2,[3|2],011,11,[011|11]
8,line,-,UP,Herbie Hancock,2,2,[2|2],11,11,[11|11]
9,line,-,UP,Herbie Hancock,2,0,[2|0],11,0,[11|0]
1,line,-,UP,Bob Berg,2,4,[2|4],11,1011,[11|1011]
2,line,-,UP,Bob Berg,4,4,[4|4],1011,1111,[1011|1111]
3,line,-,UP,Bob Berg,4,6,[4|6],1111,101110,[1111|101110]
4,line,-,UP,Bob Berg,6,3,[6|3],101110,110,[101110|110]
5,line,-,UP,Bob Berg,3,1,[3|1],110,1,[110|1]
6,line,-,UP,Bob Berg,1,1,[1|1],1,1,[1|1]
7,line,-,UP,Bob Berg,1,2,[1|2],1,11,[1|11]
8,line,-,UP,Bob Berg,2,2,[2|2],11,11,[11|11]
9,line,-,UP,Bob Berg,2,2,[2|2],11,11,[11|11]
10,line,-,UP,Bob Berg,2,2,[2|2],11,11,[11|11]
11,line,-,UP,Bob Berg,2,4,[2|4],11,1101,[11|1101]
12,line,-,UP,Bob Berg,4,4,[4|4],1101,1001,[1101|1001]
13,line,-,UP,Bob Berg,4,2,[4|2],1001,01,[1001|01]
14,line,-,UP,Bob Berg,2,2,[2|2],01,11,[01|11]
15,line,-,UP,Bob Berg,2,2,[2|2],11,11,[11|11]
16,line,-,UP,Bob Berg,2,2,[2|2],11,11,[11|11]
17,line,-,UP,Bob Berg,2,2,[2|2],11,11,[11|11]
18,line,-,UP,Bob Berg,2,2,[2|2],11,11,[11|11]
19,line,-,UP,Bob Berg,2,0,[2|0],11,0,[11|0]
1,line,-,UP,Miles Davis,2,2,[2|2],11,11,[11|11]
2,line,-,UP,Miles Davis,2,4,[2|4],11,1011,[11|1011]
3,line,-,UP,Miles Davis,4,2,[4|2],1011,11,[1011|11]
4,line,-,UP,Miles Davis,2,2,[2|2],11,11,[11|11]
5,line,-,UP,Miles Davis,2,2,[2|2],11,11,[11|11]
6,line,-,UP,Miles Davis,2,1,[2|1],11,1,[11|1]
7,line,-,UP,Miles Davis,1,2,[1|2],1,01,[1|01]
8,line,-,UP,Miles Davis,2,2,[2|2],01,11,[01|11]
9,line,-,UP,Miles Davis,2,2,[2|2],11,11,[11|11]
10,line,-,UP,Miles Davis,2,1,[2|1],11,1,[11|1]
11,line,-,UP,Miles Davis,1,4,[1|4],1,1111,[1|1111]
12,line,-,UP,Miles Davis,4,2,[4|2],1111,01,[1111|01]
13,line,-,UP,Miles Davis,2,2,[2|2],01,11,[01|11]
14,line,-,UP,Miles Davis,2,2,[2|2],11,01,[11|01]
15,line,-,UP,Miles Davis,2,2,[2|2],01,11,[01|11]
16,line,-,UP,Miles Davis,2,0,[2|0],11,0,[11|0]
1,line,-,UP,Joe Henderson,2,2,[2|2],11,11,[11|11]
2,line,-,UP,Joe Henderson,2,2,[2|2],11,11,[11|11]
3,line,-,UP,Joe Henderson,2,4,[2|4],11,0110,[11|0110]
4,line,-,UP,Joe Henderson,4,2,[4|2],0110,01,[0110|01]
5,line,-,UP,Joe Henderson,2,2,[2|2],01,11,[01|11]
6,line,-,UP,Joe Henderson,2,4,[2|4],11,0001,[11|0001]
7,line,-,UP,Joe Henderson,4,1,[4|1],0001,1,[0001|1]
8,line,-,UP,Joe Henderson,1,3,[1|3],1,011,[1|011]
9,line,-,UP,Joe Henderson,3,2,[3|2],011,01,[011|01]
10,line,-,UP,Joe Henderson,2,1,[2|1],01,1,[01|1]
11,line,-,UP,Joe Henderson,1,2,[1|2],1,11,[1|11]
12,line,-,UP,Joe Henderson,2,1,[2|1],11,1,[11|1]
13,line,-,UP,Joe Henderson,1,4,[1|4],1,0111,[1|0111]
14,line,-,UP,Joe Henderson,4,4,[4|4],0111,1001,[0111|1001]
15,line,-,UP,Joe Henderson,4,1,[4|1],1001,1,[1001|1]
16,line,-,UP,Joe Henderson,1,4,[1|4],1,1101,[1|1101]
17,line,-,UP,Joe Henderson,4,4,[4|4],1101,1001,[1101|1001]
18,line,-,UP,Joe Henderson,4,2,[4|2],1001,01,[1001|01]
19,line,-,UP,Joe Henderson,2,2,[2|2],01,11,[01|11]
20,line,-,UP,Joe Henderson,2,0,[2|0],11,0,[11|0]
1,lick,-,MEDIUM,Joshua Redman,2,2,[2|2],01,11,[01|11]
2,lick,-,MEDIUM,Joshua Redman,2,2,[2|2],11,11,[11|11]
3,lick,-,MEDIUM,Joshua Redman,2,0,[2|0],11,0,[11|0]
1,lick,-,UP,Pat Metheny,1,2,[1|2],1,01,[1|01]
2,lick,-,UP,Pat Metheny,2,2,[2|2],01,01,[01|01]
3,lick,-,UP,Pat Metheny,2,2,[2|2],01,11,[01|11]
4,lick,-,UP,Pat Metheny,2,2,[2|2],11,11,[11|11]
5,lick,-,UP,Pat Metheny,2,2,[2|2],11,01,[11|01]
6,lick,-,UP,Pat Metheny,2,2,[2|2],01,01,[01|01]
7,lick,-,UP,Pat Metheny,2,2,[2|2],01,01,[01|01]
8,lick,-,UP,Pat Metheny,2,2,[2|2],01,11,[01|11]
9,lick,-,UP,Pat Metheny,2,2,[2|2],11,01,[11|01]
10,lick,-,UP,Pat Metheny,2,0,[2|0],01,0,[01|0]
1,lick,-,UP,John Coltrane,3,3,[3|3],011,110,[011|110]
2,lick,-,UP,John Coltrane,3,4,[3|4],110,0110,[110|0110]
3,lick,-,UP,John Coltrane,4,6,[4|6],0110,100001,[0110|100001]
4,lick,-,UP,John Coltrane,6,4,[6|4],100001,0001,[100001|0001]
5,lick,-,UP,John Coltrane,4,2,[4|2],0001,01,[0001|01]
6,lick,-,UP,John Coltrane,2,6,[2|6],01,010001,[01|010001]
7,lick,-,UP,John Coltrane,6,2,[6|2],010001,11,[010001|11]
8,lick,-,UP,John Coltrane,2,0,[2|0],11,0,[11|0]
1,lick,-,UP,Kenny Dorham,1,1,[1|1],1,1,[1|1]
2,lick,-,UP,Kenny Dorham,1,4,[1|4],1,1101,[1|1101]
3,lick,-,UP,Kenny Dorham,4,4,[4|4],1101,1001,[1101|1001]
4,lick,-,UP,Kenny Dorham,4,6,[4|6],1001,011001,[1001|011001]
5,lick,-,UP,Kenny Dorham,6,0,[6|0],011001,0,[011001|0]
1,line,-,MEDIUM UP,Woody Shaw,2,2,[2|2],01,11,[01|11]
2,line,-,MEDIUM UP,Woody Shaw,2,4,[2|4],11,1111,[11|1111]
3,line,-,MEDIUM UP,Woody Shaw,4,4,[4|4],1111,1111,[1111|1111]
4,line,-,MEDIUM UP,Woody Shaw,4,3,[4|3],1111,111,[1111|111]
5,line,-,MEDIUM UP,Woody Shaw,3,4,[3|4],111,0001,[111|0001]
6,line,-,MEDIUM UP,Woody Shaw,4,6,[4|6],0001,011011,[0001|011011]
7,line,-,MEDIUM UP,Woody Shaw,6,3,[6|3],011011,111,[011011|111]
8,line,-,MEDIUM UP,Woody Shaw,3,6,[3|6],111,101111,[111|101111]
9,line,-,MEDIUM UP,Woody Shaw,6,0,[6|0],101111,0,[101111|0]
1,lick,-,MEDIUM,Eric Dolphy,2,3,[2|3],01,111,[01|111]
2,lick,-,MEDIUM,Eric Dolphy,3,0,[3|0],111,0,[111|0]
1,line,-,MEDIUM,Gerry Mulligan,2,6,[2|6],11,010001,[11|010001]
2,line,-,MEDIUM,Gerry Mulligan,6,2,[6|2],010001,11,[010001|11]
3,line,-,MEDIUM,Gerry Mulligan,2,4,[2|4],11,0001,[11|0001]
4,line,-,MEDIUM,Gerry Mulligan,4,0,[4|0],0001,0,[0001|0]
1,line,-,MEDIUM UP,Miles Davis,2,2,[2|2],11,11,[11|11]
2,line,-,MEDIUM UP,Miles Davis,2,2,[2|2],11,11,[11|11]
3,line,-,MEDIUM UP,Miles Davis,2,2,[2|2],11,11,[11|11]
4,line,-,MEDIUM UP,Miles Davis,2,2,[2|2],11,11,[11|11]
5,line,-,MEDIUM UP,Miles Davis,2,2,[2|2],11,11,[11|11]
6,line,-,MEDIUM UP,Miles Davis,2,2,[2|2],11,11,[11|11]
7,line,-,MEDIUM UP,Miles Davis,2,2,[2|2],11,11,[11|11]
8,line,-,MEDIUM UP,Miles Davis,2,0,[2|0],11,0,[11|0]
1,line,-,MEDIUM,John Coltrane,4,6,[4|6],0111,111100,[0111|111100]
2,line,-,MEDIUM,John Coltrane,6,5,[6|5],111100,10111,[111100|10111]
3,line,-,MEDIUM,John Coltrane,5,6,[5|6],10111,001111,[10111|001111]
4,line,-,MEDIUM,John Coltrane,6,4,[6|4],001111,1111,[001111|1111]
5,line,-,MEDIUM,John Coltrane,4,6,[4|6],1111,011011,[1111|011011]
6,line,-,MEDIUM,John Coltrane,6,6,[6|6],011011,000011,[011011|000011]
7,line,-,MEDIUM,John Coltrane,6,5,[6|5],000011,11111,[000011|11111]
8,line,-,MEDIUM,John Coltrane,5,6,[5|6],11111,111011,[11111|111011]
9,line,-,MEDIUM,John Coltrane,6,5,[6|5],111011,11111,[111011|11111]
10,line,-,MEDIUM,John Coltrane,5,0,[5|0],11111,0,[11111|0]
1,line,-,UP,Joe Henderson,2,2,[2|2],11,01,[11|01]
2,line,-,UP,Joe Henderson,2,1,[2|1],01,1,[01|1]
3,line,-,UP,Joe Henderson,1,4,[1|4],1,1101,[1|1101]
4,line,-,UP,Joe Henderson,4,2,[4|2],1101,11,[1101|11]
5,line,-,UP,Joe Henderson,2,4,[2|4],11,1101,[11|1101]
6,line,-,UP,Joe Henderson,4,2,[4|2],1101,11,[1101|11]
7,line,-,UP,Joe Henderson,2,3,[2|3],11,011,[11|011]
8,line,-,UP,Joe Henderson,3,4,[3|4],011,1011,[011|1011]
9,line,-,UP,Joe Henderson,4,2,[4|2],1011,11,[1011|11]
10,line,-,UP,Joe Henderson,2,2,[2|2],11,01,[11|01]
11,line,-,UP,Joe Henderson,2,1,[2|1],01,1,[01|1]
12,line,-,UP,Joe Henderson,1,2,[1|2],1,11,[1|11]
13,line,-,UP,Joe Henderson,2,2,[2|2],11,11,[11|11]
14,line,-,UP,Joe Henderson,2,2,[2|2],11,11,[11|11]
15,line,-,UP,Joe Henderson,2,2,[2|2],11,11,[11|11]
16,line,-,UP,Joe Henderson,2,1,[2|1],11,1,[11|1]
17,line,-,UP,Joe Henderson,1,2,[1|2],1,11,[1|11]
18,line,-,UP,Joe Henderson,2,4,[2|4],11,1101,[11|1101]
19,line,-,UP,Joe Henderson,4,2,[4|2],1101,11,[1101|11]
20,line,-,UP,Joe Henderson,2,0,[2|0],11,0,[11|0]
1,line,-,MEDIUM,Cannonball Adderley,3,2,[3|2],011,11,[011|11]
2,line,-,MEDIUM,Cannonball Adderley,2,2,[2|2],11,11,[11|11]
3,line,-,MEDIUM,Cannonball Adderley,2,0,[2|0],11,0,[11|0]
1,line,-,UP,Herbie Hancock,2,3,[2|3],01,111,[01|111]
2,line,-,UP,Herbie Hancock,3,2,[3|2],111,11,[111|11]
3,line,-,UP,Herbie Hancock,2,2,[2|2],11,11,[11|11]
4,line,-,UP,Herbie Hancock,2,2,[2|2],11,11,[11|11]
5,line,-,UP,Herbie Hancock,2,2,[2|2],11,11,[11|11]
6,line,-,UP,Herbie Hancock,2,2,[2|2],11,11,[11|11]
7,line,-,UP,Herbie Hancock,2,2,[2|2],11,11,[11|11]
8,line,-,UP,Herbie Hancock,2,4,[2|4],11,1011,[11|1011]
9,line,-,UP,Herbie Hancock,4,2,[4|2],1011,11,[1011|11]
10,line,-,UP,Herbie Hancock,2,2,[2|2],11,11,[11|11]
11,line,-,UP,Herbie Hancock,2,4,[2|4],11,0001,[11|0001]
12,line,-,UP,Herbie Hancock,4,2,[4|2],0001,11,[0001|11]
13,line,-,UP,Herbie Hancock,2,2,[2|2],11,11,[11|11]
14,line,-,UP,Herbie Hancock,2,0,[2|0],11,0,[11|0]
1,lick,-,MEDIUM UP,Freddie Hubbard,2,1,[2|1],01,1,[01|1]
2,lick,-,MEDIUM UP,Freddie Hubbard,1,4,[1|4],1,1001,[1|1001]
3,lick,-,MEDIUM UP,Freddie Hubbard,4,2,[4|2],1001,11,[1001|11]
4,lick,-,MEDIUM UP,Freddie Hubbard,2,2,[2|2],11,11,[11|11]
5,lick,-,MEDIUM UP,Freddie Hubbard,2,1,[2|1],11,1,[11|1]
6,lick,-,MEDIUM UP,Freddie Hubbard,1,4,[1|4],1,0001,[1|0001]
7,lick,-,MEDIUM UP,Freddie Hubbard,4,2,[4|2],0001,11,[0001|11]
8,lick,-,MEDIUM UP,Freddie Hubbard,2,1,[2|1],11,1,[11|1]
9,lick,-,MEDIUM UP,Freddie Hubbard,1,4,[1|4],1,1001,[1|1001]
10,lick,-,MEDIUM UP,Freddie Hubbard,4,1,[4|1],1001,1,[1001|1]
11,lick,-,MEDIUM UP,Freddie Hubbard,1,2,[1|2],1,11,[1|11]
12,lick,-,MEDIUM UP,Freddie Hubbard,2,0,[2|0],11,0,[11|0]
1,lick,-,MEDIUM UP,Freddie Hubbard,2,1,[2|1],11,1,[11|1]
2,lick,-,MEDIUM UP,Freddie Hubbard,1,1,[1|1],1,1,[1|1]
3,lick,-,MEDIUM UP,Freddie Hubbard,1,1,[1|1],1,1,[1|1]
4,lick,-,MEDIUM UP,Freddie Hubbard,1,4,[1|4],1,1110,[1|1110]
5,lick,-,MEDIUM UP,Freddie Hubbard,4,3,[4|3],1110,111,[1110|111]
6,lick,-,MEDIUM UP,Freddie Hubbard,3,3,[3|3],111,011,[111|011]
7,lick,-,MEDIUM UP,Freddie Hubbard,3,4,[3|4],011,1001,[011|1001]
8,lick,-,MEDIUM UP,Freddie Hubbard,4,2,[4|2],1001,01,[1001|01]
9,lick,-,MEDIUM UP,Freddie Hubbard,2,3,[2|3],01,110,[01|110]
10,lick,-,MEDIUM UP,Freddie Hubbard,3,1,[3|1],110,1,[110|1]
11,lick,-,MEDIUM UP,Freddie Hubbard,1,1,[1|1],1,1,[1|1]
12,lick,-,MEDIUM UP,Freddie Hubbard,1,0,[1|0],1,0,[1|0]
1,line,-,UP,Paul Desmond,2,2,[2|2],01,11,[01|11]
2,line,-,UP,Paul Desmond,2,2,[2|2],11,01,[11|01]
3,line,-,UP,Paul Desmond,2,2,[2|2],01,11,[01|11]
4,line,-,UP,Paul Desmond,2,4,[2|4],11,0001,[11|0001]
5,line,-,UP,Paul Desmond,4,2,[4|2],0001,01,[0001|01]
6,line,-,UP,Paul Desmond,2,4,[2|4],01,1001,[01|1001]
7,line,-,UP,Paul Desmond,4,1,[4|1],1001,1,[1001|1]
8,line,-,UP,Paul Desmond,1,1,[1|1],1,1,[1|1]
9,line,-,UP,Paul Desmond,1,4,[1|4],1,1001,[1|1001]
10,line,-,UP,Paul Desmond,4,1,[4|1],1001,1,[1001|1]
11,line,-,UP,Paul Desmond,1,2,[1|2],1,11,[1|11]
12,line,-,UP,Paul Desmond,2,2,[2|2],11,01,[11|01]
13,line,-,UP,Paul Desmond,2,1,[2|1],01,1,[01|1]
14,line,-,UP,Paul Desmond,1,0,[1|0],1,0,[1|0]
1,lick,-,UP,Woody Shaw,2,2,[2|2],11,11,[11|11]
2,lick,-,UP,Woody Shaw,2,1,[2|1],11,1,[11|1]
3,lick,-,UP,Woody Shaw,1,0,[1|0],1,0,[1|0]
1,lick,-,MEDIUM,Clifford Brown,3,4,[3|4],111,0110,[111|0110]
2,lick,-,MEDIUM,Clifford Brown,4,2,[4|2],0110,11,[0110|11]
3,lick,-,MEDIUM,Clifford Brown,2,4,[2|4],11,0111,[11|0111]
4,lick,-,MEDIUM,Clifford Brown,4,0,[4|0],0111,0,[0111|0]
1,lick,-,MEDIUM UP,John Coltrane,1,4,[1|4],1,1111,[1|1111]
2,lick,-,MEDIUM UP,John Coltrane,4,1,[4|1],1111,1,[1111|1]
3,lick,-,MEDIUM UP,John Coltrane,1,2,[1|2],1,11,[1|11]
4,lick,-,MEDIUM UP,John Coltrane,2,0,[2|0],11,0,[11|0]
1,lick,-,MEDIUM UP,Charlie Parker,4,2,[4|2],1101,11,[1101|11]
2,lick,-,MEDIUM UP,Charlie Parker,2,3,[2|3],11,011,[11|011]
3,lick,-,MEDIUM UP,Charlie Parker,3,1,[3|1],011,1,[011|1]
4,lick,-,MEDIUM UP,Charlie Parker,1,4,[1|4],1,1111,[1|1111]
5,lick,-,MEDIUM UP,Charlie Parker,4,1,[4|1],1111,1,[1111|1]
6,lick,-,MEDIUM UP,Charlie Parker,1,4,[1|4],1,1101,[1|1101]
7,lick,-,MEDIUM UP,Charlie Parker,4,2,[4|2],1101,01,[1101|01]
8,lick,-,MEDIUM UP,Charlie Parker,2,3,[2|3],01,111,[01|111]
9,lick,-,MEDIUM UP,Charlie Parker,3,0,[3|0],111,0,[111|0]
1,line,-,MEDIUM,Milt Jackson,4,4,[4|4],0111,1111,[0111|1111]
2,line,-,MEDIUM,Milt Jackson,4,4,[4|4],1111,0001,[1111|0001]
3,line,-,MEDIUM,Milt Jackson,4,1,[4|1],0001,1,[0001|1]
4,line,-,MEDIUM,Milt Jackson,1,1,[1|1],1,1,[1|1]
5,line,-,MEDIUM,Milt Jackson,1,4,[1|4],1,1101,[1|1101]
6,line,-,MEDIUM,Milt Jackson,4,8,[4|8],1101,01000011,[1101|01000011]
7,line,-,MEDIUM,Milt Jackson,8,3,[8|3],01000011,111,[01000011|111]
8,line,-,MEDIUM,Milt Jackson,3,1,[3|1],111,1,[111|1]
9,line,-,MEDIUM,Milt Jackson,1,0,[1|0],1,0,[1|0]
1,lick,-,MEDIUM,Lee Morgan,4,4,[4|4],1001,1111,[1001|1111]
2,lick,-,MEDIUM,Lee Morgan,4,3,[4|3],1111,111,[1111|111]
3,lick,-,MEDIUM,Lee Morgan,3,0,[3|0],111,0,[111|0]
1,lick,-,UP,J.J. Johnson,3,2,[3|2],011,01,[011|01]
2,lick,-,UP,J.J. Johnson,2,1,[2|1],01,1,[01|1]
3,lick,-,UP,J.J. Johnson,1,2,[1|2],1,11,[1|11]
4,lick,-,UP,J.J. Johnson,2,4,[2|4],11,1001,[11|1001]
5,lick,-,UP,J.J. Johnson,4,4,[4|4],1001,1001,[1001|1001]
6,lick,-,UP,J.J. Johnson,4,2,[4|2],1001,11,[1001|11]
7,lick,-,UP,J.J. Johnson,2,4,[2|4],11,0011,[11|0011]
8,lick,-,UP,J.J. Johnson,4,2,[4|2],0011,11,[0011|11]
9,lick,-,UP,J.J. Johnson,2,2,[2|2],11,11,[11|11]
10,lick,-,UP,J.J. Johnson,2,1,[2|1],11,1,[11|1]
11,lick,-,UP,J.J. Johnson,1,2,[1|2],1,11,[1|11]
12,lick,-,UP,J.J. Johnson,2,2,[2|2],11,11,[11|11]
13,lick,-,UP,J.J. Johnson,2,0,[2|0],11,0,[11|0]
1,line,-,MEDIUM,Don Ellis,6,2,[6|2],001001,11,[001001|11]
2,line,-,MEDIUM,Don Ellis,2,3,[2|3],11,111,[11|111]
3,line,-,MEDIUM,Don Ellis,3,2,[3|2],111,11,[111|11]
4,line,-,MEDIUM,Don Ellis,2,3,[2|3],11,111,[11|111]
5,line,-,MEDIUM,Don Ellis,3,4,[3|4],111,1101,[111|1101]
6,line,-,MEDIUM,Don Ellis,4,4,[4|4],1101,0001,[1101|0001]
7,line,-,MEDIUM,Don Ellis,4,4,[4|4],0001,1101,[0001|1101]
8,line,-,MEDIUM,Don Ellis,4,4,[4|4],1101,0001,[1101|0001]
9,line,-,MEDIUM,Don Ellis,4,6,[4|6],0001,010001,[0001|010001]
10,line,-,MEDIUM,Don Ellis,6,2,[6|2],010001,01,[010001|01]
11,line,-,MEDIUM,Don Ellis,2,2,[2|2],01,01,[01|01]
12,line,-,MEDIUM,Don Ellis,2,0,[2|0],01,0,[01|0]
1,lick,-,UP,Joe Henderson,2,4,[2|4],01,1011,[01|1011]
2,lick,-,UP,Joe Henderson,4,1,[4|1],1011,1,[1011|1]
3,lick,-,UP,Joe Henderson,1,4,[1|4],1,1001,[1|1001]
4,lick,-,UP,Joe Henderson,4,2,[4|2],1001,11,[1001|11]
5,lick,-,UP,Joe Henderson,2,0,[2|0],11,0,[11|0]
